"OS_TOID","EASTING","NORTHING","LATITUDE","LONGITUDE","OA","LSOA","MSOA","WARD_CODE","WARD","ADMINISTRATIVE_AREA","KWH","PEAK_KW","DECS","EPCS","RESI_COUNT","NONRESI_COUNT","DEMAND_ESTIMATION_METHOD"
"osgb1000005732889",531577.46,181158.720000001,51.5140406,-0.1051814,"E00000025","E01032740","E02000001","E05009297","Castle Baynard","CITY OF LONDON",50639.6034755982,35.8521728515625,0,0,1,2,"Building geometry prediction"
"osgb1000005732891",531584,181163,51.5140776,-0.1050857,"E00000025","E01032740","E02000001","E05009297","Castle Baynard","CITY OF LONDON",20588.1676918745,27.5368251800537,0,0,0,2,"Building geometry prediction"
"osgb1000005732892",531594,181164,51.5140842,-0.1049413,"E00190440","E01032740","E02000001","E05009297","Castle Baynard","CITY OF LONDON",41891.0102157502,33.4314041137695,0,0,2,3,"Building geometry prediction"
"osgb1000005732893",531599,181154,51.5139932,-0.104873,"E00190440","E01032740","E02000001","E05009297","Castle Baynard","CITY OF LONDON",63446.8592396047,39.3959884643555,0,1,1,2,"Building geometry prediction"
"osgb1000005732894",531606,181163,51.5140725,-0.1047688,"E00190440","E01032740","E02000001","E05009297","Castle Baynard","CITY OF LONDON",28375.6953250312,29.6916637420654,0,3,3,1,"Building geometry prediction"
"osgb1000005732897",531656,181188,51.5142855,-0.1040393,"E00190440","E01032740","E02000001","E05009304","Farringdon Within","CITY OF LONDON",685878.658422324,211.625244140625,0,1,0,3,"Building geometry prediction"
"osgb1000005732900",531547,181051,51.5130797,-0.1056603,"E00000025","E01032740","E02000001","E05009297","Castle Baynard","CITY OF LONDON",595893.744304608,186.72607421875,0,0,0,1,"Building geometry prediction"
"osgb1000005732903",531590,181098,51.513492,-0.1050235,"E00000025","E01032740","E02000001","E05009297","Castle Baynard","CITY OF LONDON",300825.483404513,105.079559326172,0,0,1,3,"Building geometry prediction"
"osgb1000005732904",531595,181079,51.5133201,-0.1049586,"E00000025","E01032740","E02000001","E05009297","Castle Baynard","CITY OF LONDON",48561.7885797832,35.2772331237793,0,0,0,1,"Building geometry prediction"
"osgb1000005732906",531614,181078,51.5133067,-0.1046853,"E00000025","E01032740","E02000001","E05009297","Castle Baynard","CITY OF LONDON",41640.4997126037,33.3620834350586,0,0,1,1,"Building geometry prediction"
"osgb1000005732907",531624,181100,51.5135021,-0.1045331,"E00000025","E01032740","E02000001","E05009297","Castle Baynard","CITY OF LONDON",360342.18281478,121.548057556152,0,1,0,3,"Building geometry prediction"
"osgb1000005732913",531608,181029,51.5128678,-0.10479,"E00000025","E01032740","E02000001","E05009297","Castle Baynard","CITY OF LONDON",159814.0985632,66.0611724853516,0,0,0,1,"Building geometry prediction"
"osgb1000005732915",531625,181042,51.5129806,-0.1045403,"E00000025","E01032740","E02000001","E05009297","Castle Baynard","CITY OF LONDON",116016.342944015,53.9421653747559,0,1,0,1,"Building geometry prediction"
"osgb1000005732916",531625,181027,51.5128458,-0.1045459,"E00000025","E01032740","E02000001","E05009297","Castle Baynard","CITY OF LONDON",109471.450399176,52.1311683654785,0,0,0,1,"Building geometry prediction"
"osgb1000005732917",531633.92,180999.52,51.5125968,-0.1044277,"E00000025","E01032740","E02000001","E05009297","Castle Baynard","CITY OF LONDON",266093.062167433,95.4689636230469,0,1,0,3,"Building geometry prediction"
"osgb1000005732918",531661,181001,51.5126038,-0.1040371,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",378999.78190819,126.71068572998,0,0,0,5,"Building geometry prediction"
"osgb1000005732919",531663,181027,51.512837,-0.1039986,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",295676.015985675,103.654685974121,0,0,0,2,"Building geometry prediction"
"osgb1000005732924",531820,181161,51.5140047,-0.1016873,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",216756.078276661,81.8172378540039,0,19,17,2,"Building geometry prediction"
"osgb1000005732927",531837,181163,51.5140187,-0.1014417,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",83625.9689579559,44.9796257019043,0,0,0,2,"Building geometry prediction"
"osgb1000005732930",531857.02,181160.609999999,51.5139925,-0.1011543,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",332120.61047732,113.739044189453,0,0,0,5,"Building geometry prediction"
"osgb1000005732933",531847,181129,51.5137108,-0.1013104,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",46867.9718492932,34.8085479736328,0,1,0,1,"Building geometry prediction"
"osgb1000005732934",531840,181130,51.5137214,-0.1014109,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",100987.422294112,49.7836074829102,0,16,16,1,"Building geometry prediction"
"osgb1000005732935",531835,181131,51.5137316,-0.1014825,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",38470.9445601383,32.4850578308105,0,0,0,1,"Building geometry prediction"
"osgb1000005732937",531765,181122,51.513667,-0.1024941,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",131448.700757732,58.2123603820801,0,0,0,1,"Building geometry prediction"
"osgb1000005732939",531761.49,181109.029999999,51.5135512,-0.1025495,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",25311.7620006334,28.8438606262207,0,0,0,1,"Building geometry prediction"
"osgb1000005732940",531763,181104,51.5135057,-0.1025296,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",23463.7960089219,28.3325214385986,0,0,0,1,"Building geometry prediction"
"osgb1000005732941",531758.99,181099.939999999,51.5134701,-0.1025889,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",22548.723283864,28.0793190002441,0,0,0,1,"Building geometry prediction"
"osgb1000005732942",531760,181094,51.5134165,-0.1025765,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",25561.349422846,28.9129238128662,0,1,4,1,"Building geometry prediction"
"osgb1000005732943",531773,181097,51.5134405,-0.1023882,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",92891.8953910359,53.6590042114258,0,16,16,0,"Building geometry prediction"
"osgb1000005732945",531824.57,181098.279999999,51.5134399,-0.1016449,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",80450.2132238856,44.1008834838867,0,8,7,2,"Building geometry prediction"
"osgb1000005732946",531821,181089,51.5133574,-0.1016998,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",68797.6038430152,40.8765602111816,0,0,0,1,"Building geometry prediction"
"osgb1000005732948",531833.93,181086.82,51.5133348,-0.1015144,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",44173.2936689299,34.0629196166992,0,4,4,2,"Building geometry prediction"
"osgb1000005732949",531850,181078,51.5132518,-0.1012863,"E00000024","E01032739","E02000001","E05009293","Bread Street","CITY OF LONDON",14217.1690568847,25.7739448547363,0,0,0,2,"Building geometry prediction"
"osgb1000005732950",531849,181072,51.5131981,-0.1013029,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",32772.2457372407,30.9082050323486,0,0,0,2,"Building geometry prediction"
"osgb1000005732951",531837.12,181076.800000001,51.513244,-0.1014722,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",20474.259154323,27.5053062438965,0,3,3,2,"Building geometry prediction"
"osgb1000005732953",531857,181056,51.5130524,-0.1011937,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",39761.1629817554,32.8420639038086,0,0,0,2,"Building geometry prediction"
"osgb1000005732955",531850,181051,51.5130091,-0.1012964,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",55339.2870104901,37.1525917053223,0,0,0,1,"Building geometry prediction"
"osgb1000005732956",531853,181042,51.5129275,-0.1012565,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",31520.7862053847,30.5619220733643,0,5,5,1,"Building geometry prediction"
"osgb1000005732957",531850,181039.050000001,51.5129017,-0.1013008,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",33384.225625881,31.077543258667,0,0,0,1,"Building geometry prediction"
"osgb1000005732958",531845,181031,51.5128306,-0.1013759,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",77792.7980867605,43.3655624389648,0,0,0,1,"Building geometry prediction"
"osgb1000005732959",531835,181018,51.5127161,-0.1015247,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",27299.6597052932,29.3939208984375,0,0,1,1,"Building geometry prediction"
"osgb1000005732960",531822,181033,51.5128539,-0.1017064,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",78648.6640504796,48.780158996582,0,23,23,0,"Building geometry prediction"
"osgb1000005732961",531821,181041,51.512926,-0.1017178,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",43188.6753066022,36.6337623596191,0,3,3,0,"Building geometry prediction"
"osgb1000005732962",531828.39,181068.529999999,51.5131717,-0.1016011,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",141507.459394937,60.9956550598145,0,0,0,1,"Building geometry prediction"
"osgb1000005732963",531840,181061,51.5131013,-0.1014367,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",40906.655624929,33.1590270996094,0,0,1,1,"Building geometry prediction"
"osgb1000005732964",531842,181051,51.513011,-0.1014116,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",48287.848986369,35.2014312744141,0,0,0,1,"Building geometry prediction"
"osgb1000005732965",531839,181045,51.5129578,-0.101457,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",64178.1144968805,39.5983276367188,0,3,3,1,"Building geometry prediction"
"osgb1000005732966",531806,181035,51.5128756,-0.1019361,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",106775.101214618,51.3850784301758,0,0,0,1,"Building geometry prediction"
"osgb1000005732967",531792.43,181075.65,51.5132441,-0.1021163,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",163700.174709534,67.1364593505859,0,0,0,1,"Building geometry prediction"
"osgb1000005732969",531783,181033,51.512863,-0.1022681,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",67499.3625249288,44.9610977172852,0,13,13,0,"Building geometry prediction"
"osgb1000005732970",531770,181040,51.5129289,-0.1024527,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",177259.004020821,70.8882446289062,0,0,0,1,"Building geometry prediction"
"osgb1000005732972",531740,181035,51.512891,-0.1028866,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",613454.576116168,191.585235595703,0,0,1,5,"Building geometry prediction"
"osgb1000005732973",531782,181137,51.5137978,-0.1022436,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",58214.0097623709,37.9480400085449,0,1,0,2,"Building geometry prediction"
"osgb1000005732974",531791.22,181140.869999999,51.5138305,-0.1021094,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",64513.0369855369,39.6910057067871,0,2,0,3,"Building geometry prediction"
"osgb1000005732976",531756,181073,51.5132287,-0.102642,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",14098.954974642,26.6694278717041,0,4,4,0,"Building geometry prediction"
"osgb1000005732977",531764,181071,51.5132089,-0.1025275,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",19806.5881165249,28.6245098114014,0,1,1,0,"Building geometry prediction"
"osgb1000005732978",531770.98,181081,51.5132971,-0.1024232,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",40317.1756236439,35.6501655578613,0,8,8,0,"Building geometry prediction"
"osgb1000005732979",531762,181078,51.5132723,-0.1025537,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",18346.4745618378,28.1243648529053,0,0,1,0,"Building geometry prediction"
"osgb1000005732981",531756,181078,51.5132737,-0.1026401,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",15295.5883916141,27.0793209075928,0,1,1,0,"Building geometry prediction"
"osgb1000005732982",531779,181076,51.5132503,-0.1023096,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",17356.9914268095,27.7854290008545,0,1,1,0,"Building geometry prediction"
"osgb1000005732984",531752,181085,51.5133375,-0.1026951,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",125744.600072216,56.6340103149414,0,2,10,1,"Building geometry prediction"
"osgb1000005732986",531752,181033,51.5128702,-0.1027145,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",50745.2060363219,35.8813934326172,0,0,0,1,"Building geometry prediction"
"osgb1000005732988",531705,181028,51.5128362,-0.1033933,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",66510.4720254619,40.2437019348145,0,0,0,2,"Building geometry prediction"
"osgb1000005732989",531856,181015,51.5126842,-0.1012234,"E00000024","E01032739","E02000001","E05009297","Castle Baynard","CITY OF LONDON",64130.6888054864,39.585205078125,0,1,5,1,"Building geometry prediction"
"osgb1000005732990",531866,181021,51.5127358,-0.1010771,"E00000024","E01032739","E02000001","E05009297","Castle Baynard","CITY OF LONDON",35520.1969281172,34.0070152282715,0,0,11,0,"Building geometry prediction"
"osgb1000005732992",531867,181037,51.5128793,-0.1010568,"E00000024","E01032739","E02000001","E05009297","Castle Baynard","CITY OF LONDON",28301.0075507235,31.5341701507568,0,0,5,0,"Building geometry prediction"
"osgb1000005732993",531872,181035,51.5128602,-0.1009855,"E00000024","E01032739","E02000001","E05009297","Castle Baynard","CITY OF LONDON",22761.3016414633,28.1381397247314,0,0,0,1,"Building geometry prediction"
"osgb1000005732994",531872,181054,51.513031,-0.1009784,"E00000024","E01032739","E02000001","E05009297","Castle Baynard","CITY OF LONDON",45013.5705646957,34.2954254150391,0,0,0,1,"Building geometry prediction"
"osgb1000005732995",531878,181052,51.5130116,-0.1008927,"E00000024","E01032739","E02000001","E05009297","Castle Baynard","CITY OF LONDON",25016.8753011702,28.762264251709,0,1,6,1,"Building geometry prediction"
"osgb1000005733003",531875,181026,51.5127786,-0.1009456,"E00000024","E01032739","E02000001","E05009297","Castle Baynard","CITY OF LONDON",27883.0253339078,31.3909950256348,0,0,6,0,"Building geometry prediction"
"osgb1000005733004",531852,181001,51.5125593,-0.1012863,"E00000024","E01032739","E02000001","E05009297","Castle Baynard","CITY OF LONDON",27041.0191408597,31.1025772094727,0,1,1,0,"Building geometry prediction"
"osgb1000005733006",531898,181067,51.5131417,-0.1005991,"E00000024","E01032739","E02000001","E05009297","Castle Baynard","CITY OF LONDON",195735.672244891,76.0008087158203,0,1,2,1,"Building geometry prediction"
"osgb1000005733011",531898,181080,51.5132585,-0.1005942,"E00000024","E01032739","E02000001","E05009297","Castle Baynard","CITY OF LONDON",124732.70328227,64.5656890869141,0,1,1,0,"Building geometry prediction"
"osgb1000005733012",531969,181082,51.51326,-0.0995709,"E00000024","E01032739","E02000001","E05009297","Castle Baynard","CITY OF LONDON",1138505.8138086,336.868896484375,0,0,0,7,"Building geometry prediction"
"osgb1000005733015",531920,181100,51.5134332,-0.1002699,"E00000024","E01032739","E02000001","E05009297","Castle Baynard","CITY OF LONDON",167521.932958542,68.1939544677734,0,0,0,2,"Building geometry prediction"
